node_id,node_type,name,match_id,innings_index,over,ball_in_over
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:38,over,38,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,1,38,
ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:38.1,ball,38.1,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,1,38,1
ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:38.2,ball,38.2,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,1,38,2
ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:38.3,ball,38.3,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,1,38,3
ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:38.4,ball,38.4,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,1,38,4
ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:38.5,ball,38.5,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,1,38,5
ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:38.6,ball,38.6,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,1,38,6
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:39,over,39,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,1,39,
ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:39.1,ball,39.1,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,1,39,1
ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:39.2,ball,39.2,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,1,39,2
ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:39.3,ball,39.3,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,1,39,3
ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:39.4,ball,39.4,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,1,39,4
ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:39.5,ball,39.5,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,1,39,5
ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:39.6,ball,39.6,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,1,39,6
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:40,over,40,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,1,40,
ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:40.1,ball,40.1,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,1,40,1
ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:40.2,ball,40.2,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,1,40,2
ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:40.3,ball,40.3,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,1,40,3
ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:40.4,ball,40.4,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,1,40,4
ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:40.5,ball,40.5,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,1,40,5
ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:40.6,ball,40.6,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,1,40,6
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:41,over,41,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,1,41,
ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:41.1,ball,41.1,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,1,41,1
ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:41.2,ball,41.2,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,1,41,2
ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:41.3,ball,41.3,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,1,41,3
ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:41.4,ball,41.4,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,1,41,4
ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:41.5,ball,41.5,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,1,41,5
ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:41.6,ball,41.6,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,1,41,6
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:42,over,42,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,1,42,
ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:42.1,ball,42.1,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,1,42,1
ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:42.2,ball,42.2,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,1,42,2
ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:42.3,ball,42.3,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,1,42,3
ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:42.4,ball,42.4,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,1,42,4
ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:42.5,ball,42.5,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,1,42,5
ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:42.6,ball,42.6,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,1,42,6
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:43,over,43,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,1,43,
ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:43.1,ball,43.1,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,1,43,1
ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:43.2,ball,43.2,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,1,43,2
ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:43.3,ball,43.3,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,1,43,3
ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:43.4,ball,43.4,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,1,43,4
ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:43.5,ball,43.5,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,1,43,5
ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:43.6,ball,43.6,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,1,43,6
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:44,over,44,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,1,44,
ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:44.1,ball,44.1,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,1,44,1
ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:44.2,ball,44.2,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,1,44,2
ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:44.3,ball,44.3,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,1,44,3
ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:44.4,ball,44.4,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,1,44,4
ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:44.5,ball,44.5,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,1,44,5
ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:44.6,ball,44.6,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,1,44,6
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:45,over,45,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,1,45,
ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:45.1,ball,45.1,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,1,45,1
ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:45.2,ball,45.2,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,1,45,2
ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:45.3,ball,45.3,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,1,45,3
ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:45.4,ball,45.4,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,1,45,4
ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:45.5,ball,45.5,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,1,45,5
ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:45.6,ball,45.6,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,1,45,6
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:46,over,46,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,1,46,
ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:46.1,ball,46.1,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,1,46,1
ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:46.2,ball,46.2,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,1,46,2
ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:46.3,ball,46.3,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,1,46,3
ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:46.4,ball,46.4,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,1,46,4
ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:46.5,ball,46.5,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,1,46,5
ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:46.6,ball,46.6,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,1,46,6
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:47,over,47,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,1,47,
ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:47.1,ball,47.1,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,1,47,1
ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:47.2,ball,47.2,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,1,47,2
ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:47.3,ball,47.3,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,1,47,3
ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:47.4,ball,47.4,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,1,47,4
ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:47.5,ball,47.5,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,1,47,5
ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:47.6,ball,47.6,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,1,47,6
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:48,over,48,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,1,48,
ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:48.1,ball,48.1,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,1,48,1
ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:48.2,ball,48.2,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,1,48,2
ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:48.3,ball,48.3,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,1,48,3
ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:48.4,ball,48.4,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,1,48,4
ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:48.5,ball,48.5,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,1,48,5
ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:48.6,ball,48.6,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,1,48,6
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:49,over,49,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,1,49,
ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:49.1,ball,49.1,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,1,49,1
ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:49.2,ball,49.2,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,1,49,2
ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:49.3,ball,49.3,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,1,49,3
ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:49.4,ball,49.4,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,1,49,4
ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:49.5,ball,49.5,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,1,49,5
ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:49.6,ball,49.6,ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo,1,49,6
match:ODI_CWC_2011_final_inning2_commantary_full_cricinfo,match,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,,,
innings:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1,innings,1,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,,
over:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:0,over,0,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,0,
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:0.1,ball,0.1,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,0,1
team:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:IND,team,IND,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,,,
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:0.2,ball,0.2,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,0,2
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:0.3,ball,0.3,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,0,3
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:0.4,ball,0.4,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,0,4
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:0.5,ball,0.5,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,0,5
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:0.6,ball,0.6,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,0,6
over:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:1,over,1,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,1,
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:1.1,ball,1.1,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,1,1
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:1.2,ball,1.2,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,1,2
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:1.3,ball,1.3,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,1,3
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:1.4,ball,1.4,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,1,4
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:1.5,ball,1.5,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,1,5
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:1.6,ball,1.6,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,1,6
over:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:2,over,2,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,2,
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:2.1,ball,2.1,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,2,1
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:2.2,ball,2.2,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,2,2
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:2.3,ball,2.3,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,2,3
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:2.4,ball,2.4,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,2,4
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:2.5,ball,2.5,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,2,5
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:2.6,ball,2.6,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,2,6
over:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:3,over,3,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,3,
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:3.1,ball,3.1,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,3,1
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:3.2,ball,3.2,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,3,2
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:3.3,ball,3.3,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,3,3
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:3.4,ball,3.4,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,3,4
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:3.5,ball,3.5,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,3,5
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:3.6,ball,3.6,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,3,6
over:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:4,over,4,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,4,
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:4.1,ball,4.1,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,4,1
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:4.2,ball,4.2,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,4,2
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:4.3,ball,4.3,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,4,3
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:4.4,ball,4.4,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,4,4
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:4.5,ball,4.5,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,4,5
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:4.6,ball,4.6,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,4,6
over:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:5,over,5,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,5,
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:5.1,ball,5.1,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,5,1
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:5.2,ball,5.2,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,5,2
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:5.3,ball,5.3,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,5,3
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:5.4,ball,5.4,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,5,4
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:5.5,ball,5.5,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,5,5
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:5.6,ball,5.6,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,5,6
over:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:6,over,6,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,6,
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:6.1,ball,6.1,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,6,1
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:6.2,ball,6.2,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,6,2
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:6.3,ball,6.3,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,6,3
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:6.4,ball,6.4,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,6,4
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:6.5,ball,6.5,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,6,5
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:6.6,ball,6.6,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,6,6
over:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:7,over,7,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,7,
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:7.1,ball,7.1,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,7,1
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:7.2,ball,7.2,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,7,2
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:7.3,ball,7.3,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,7,3
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:7.4,ball,7.4,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,7,4
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:7.5,ball,7.5,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,7,5
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:7.6,ball,7.6,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,7,6
over:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:8,over,8,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,8,
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:8.1,ball,8.1,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,8,1
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:8.2,ball,8.2,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,8,2
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:8.3,ball,8.3,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,8,3
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:8.4,ball,8.4,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,8,4
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:8.5,ball,8.5,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,8,5
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:8.6,ball,8.6,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,8,6
over:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:9,over,9,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,9,
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:9.1,ball,9.1,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,9,1
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:9.2,ball,9.2,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,9,2
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:9.3,ball,9.3,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,9,3
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:9.4,ball,9.4,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,9,4
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:9.5,ball,9.5,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,9,5
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:9.6,ball,9.6,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,9,6
over:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:11,over,11,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,11,
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:11.1,ball,11.1,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,11,1
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:11.2,ball,11.2,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,11,2
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:11.3,ball,11.3,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,11,3
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:11.4,ball,11.4,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,11,4
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:11.5,ball,11.5,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,11,5
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:11.6,ball,11.6,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,11,6
over:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:12,over,12,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,12,
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:12.1,ball,12.1,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,12,1
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:12.2,ball,12.2,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,12,2
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:12.3,ball,12.3,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,12,3
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:12.4,ball,12.4,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,12,4
ball:ODI_CWC_2011_final_inning2_commantary_full_cricinfo:1:12.5,ball,12.5,ODI_CWC_2011_final_inning2_commantary_full_cricinfo,1,12,5
