source_id,relation,target_id
ball:CWC_2011_final_ALL:1:24.4,batsman,player:Sangakkara
ball:CWC_2011_final_ALL:1:24.4,bowler,player:Harbhajan
ball:CWC_2011_final_ALL:1:24.4,event_type,event:dot
ball:CWC_2011_final_ALL:1:24.4,phase,phase:middle
ball:CWC_2011_final_ALL:1:24.5,batsman,player:Sangakkara
ball:CWC_2011_final_ALL:1:24.5,bowler,player:Harbhajan
ball:CWC_2011_final_ALL:1:24.5,event_type,event:run
ball:CWC_2011_final_ALL:1:24.5,phase,phase:middle
ball:CWC_2011_final_ALL:1:24.6,batsman,player:Mahela Jayawardene
ball:CWC_2011_final_ALL:1:24.6,bowler,player:Harbhajan
ball:CWC_2011_final_ALL:1:24.6,event_type,event:run
ball:CWC_2011_final_ALL:1:24.6,phase,phase:middle
ball:CWC_2011_final_ALL:1:25.1,batsman,player:Mahela Jayawardene
ball:CWC_2011_final_ALL:1:25.1,bowler,player:Yuvraj
ball:CWC_2011_final_ALL:1:25.1,event_type,event:run
ball:CWC_2011_final_ALL:1:25.1,phase,phase:middle
ball:CWC_2011_final_ALL:1:25.2,batsman,player:Sangakkara
ball:CWC_2011_final_ALL:1:25.2,bowler,player:Yuvraj
ball:CWC_2011_final_ALL:1:25.2,event_type,event:run
ball:CWC_2011_final_ALL:1:25.2,phase,phase:middle
ball:CWC_2011_final_ALL:1:25.3,batsman,player:Mahela Jayawardene
ball:CWC_2011_final_ALL:1:25.3,bowler,player:Yuvraj
ball:CWC_2011_final_ALL:1:25.3,event_type,event:dot
ball:CWC_2011_final_ALL:1:25.3,phase,phase:middle
ball:CWC_2011_final_ALL:1:25.4,batsman,player:Mahela Jayawardene
ball:CWC_2011_final_ALL:1:25.4,bowler,player:Yuvraj
ball:CWC_2011_final_ALL:1:25.4,event_type,event:dot
ball:CWC_2011_final_ALL:1:25.4,phase,phase:middle
ball:CWC_2011_final_ALL:1:25.5,batsman,player:Mahela Jayawardene
ball:CWC_2011_final_ALL:1:25.5,bowler,player:Yuvraj
ball:CWC_2011_final_ALL:1:25.5,event_type,event:boundary
ball:CWC_2011_final_ALL:1:25.5,phase,phase:middle
ball:CWC_2011_final_ALL:1:25.6,batsman,player:Mahela Jayawardene
ball:CWC_2011_final_ALL:1:25.6,bowler,player:Yuvraj
ball:CWC_2011_final_ALL:1:25.6,event_type,event:dot
ball:CWC_2011_final_ALL:1:25.6,phase,phase:middle
ball:CWC_2011_final_ALL:1:26.1,batsman,player:Sangakkara
ball:CWC_2011_final_ALL:1:26.1,bowler,player:Harbhajan
ball:CWC_2011_final_ALL:1:26.1,event_type,event:dot
ball:CWC_2011_final_ALL:1:26.1,phase,phase:middle
ball:CWC_2011_final_ALL:1:26.2,batsman,player:Sangakkara
ball:CWC_2011_final_ALL:1:26.2,bowler,player:Harbhajan
ball:CWC_2011_final_ALL:1:26.2,event_type,event:dot
ball:CWC_2011_final_ALL:1:26.2,phase,phase:middle
ball:CWC_2011_final_ALL:1:26.3,batsman,player:Sangakkara
ball:CWC_2011_final_ALL:1:26.3,bowler,player:Harbhajan
ball:CWC_2011_final_ALL:1:26.3,event_type,event:dot
ball:CWC_2011_final_ALL:1:26.3,phase,phase:middle
ball:CWC_2011_final_ALL:1:26.4,batsman,player:Sangakkara
ball:CWC_2011_final_ALL:1:26.4,bowler,player:Harbhajan
ball:CWC_2011_final_ALL:1:26.4,event_type,event:run
ball:CWC_2011_final_ALL:1:26.4,phase,phase:middle
ball:CWC_2011_final_ALL:1:26.5,batsman,player:Mahela Jayawardene
ball:CWC_2011_final_ALL:1:26.5,bowler,player:Harbhajan
ball:CWC_2011_final_ALL:1:26.5,event_type,event:dot
ball:CWC_2011_final_ALL:1:26.5,phase,phase:middle
ball:CWC_2011_final_ALL:1:26.6,batsman,player:Mahela Jayawardene
ball:CWC_2011_final_ALL:1:26.6,bowler,player:Harbhajan
ball:CWC_2011_final_ALL:1:26.6,event_type,event:run
ball:CWC_2011_final_ALL:1:26.6,phase,phase:middle
ball:CWC_2011_final_ALL:1:27.1,batsman,player:Sangakkara
ball:CWC_2011_final_ALL:1:27.1,bowler,player:Yuvraj
ball:CWC_2011_final_ALL:1:27.1,event_type,event:run
ball:CWC_2011_final_ALL:1:27.1,phase,phase:middle
ball:CWC_2011_final_ALL:1:27.2,batsman,player:Sangakkara
ball:CWC_2011_final_ALL:1:27.2,bowler,player:Yuvraj
ball:CWC_2011_final_ALL:1:27.2,event_type,event:boundary
ball:CWC_2011_final_ALL:1:27.2,phase,phase:middle
ball:CWC_2011_final_ALL:1:27.3,batsman,player:Sangakkara
ball:CWC_2011_final_ALL:1:27.3,bowler,player:Yuvraj
ball:CWC_2011_final_ALL:1:27.3,event_type,event:run
ball:CWC_2011_final_ALL:1:27.3,phase,phase:middle
ball:CWC_2011_final_ALL:1:27.4,batsman,player:Mahela Jayawardene
ball:CWC_2011_final_ALL:1:27.4,bowler,player:Yuvraj
ball:CWC_2011_final_ALL:1:27.4,event_type,event:run
ball:CWC_2011_final_ALL:1:27.4,phase,phase:middle
ball:CWC_2011_final_ALL:1:27.5,batsman,player:Sangakkara
ball:CWC_2011_final_ALL:1:27.5,bowler,player:Yuvraj
ball:CWC_2011_final_ALL:1:27.5,event_type,event:wicket
ball:CWC_2011_final_ALL:1:27.5,phase,phase:middle
ball:CWC_2011_final_ALL:1:27.6,batsman,player:Thilan Samaraweera
ball:CWC_2011_final_ALL:1:27.6,bowler,player:Yuvraj
ball:CWC_2011_final_ALL:1:27.6,event_type,event:dot
ball:CWC_2011_final_ALL:1:27.6,phase,phase:middle
ball:CWC_2011_final_ALL:1:28.1,batsman,player:Mahela Jayawardene
ball:CWC_2011_final_ALL:1:28.1,bowler,player:Sreesanth
ball:CWC_2011_final_ALL:1:28.1,event_type,event:dot
ball:CWC_2011_final_ALL:1:28.1,phase,phase:middle
ball:CWC_2011_final_ALL:1:28.2,batsman,player:Mahela Jayawardene
ball:CWC_2011_final_ALL:1:28.2,bowler,player:Sreesanth
ball:CWC_2011_final_ALL:1:28.2,event_type,event:run
ball:CWC_2011_final_ALL:1:28.2,phase,phase:middle
ball:CWC_2011_final_ALL:1:28.3,batsman,player:Thilan Samaraweera
ball:CWC_2011_final_ALL:1:28.3,bowler,player:Sreesanth
ball:CWC_2011_final_ALL:1:28.3,event_type,event:dot
ball:CWC_2011_final_ALL:1:28.3,phase,phase:middle
ball:CWC_2011_final_ALL:1:28.4,batsman,player:Thilan Samaraweera
ball:CWC_2011_final_ALL:1:28.4,bowler,player:Sreesanth
ball:CWC_2011_final_ALL:1:28.4,event_type,event:boundary
ball:CWC_2011_final_ALL:1:28.4,phase,phase:middle
ball:CWC_2011_final_ALL:1:28.5,batsman,player:Thilan Samaraweera
ball:CWC_2011_final_ALL:1:28.5,bowler,player:Sreesanth
ball:CWC_2011_final_ALL:1:28.5,event_type,event:dot
ball:CWC_2011_final_ALL:1:28.5,phase,phase:middle
ball:CWC_2011_final_ALL:1:28.6,batsman,player:Thilan Samaraweera
ball:CWC_2011_final_ALL:1:28.6,bowler,player:Sreesanth
ball:CWC_2011_final_ALL:1:28.6,event_type,event:run
ball:CWC_2011_final_ALL:1:28.6,phase,phase:middle
ball:CWC_2011_final_ALL:1:29.1,batsman,player:Thilan Samaraweera
ball:CWC_2011_final_ALL:1:29.1,bowler,player:Yuvraj
ball:CWC_2011_final_ALL:1:29.1,event_type,event:dot
ball:CWC_2011_final_ALL:1:29.1,phase,phase:middle
ball:CWC_2011_final_ALL:1:29.2,batsman,player:Thilan Samaraweera
ball:CWC_2011_final_ALL:1:29.2,bowler,player:Yuvraj
ball:CWC_2011_final_ALL:1:29.2,event_type,event:dot
ball:CWC_2011_final_ALL:1:29.2,phase,phase:middle
ball:CWC_2011_final_ALL:1:29.3,batsman,player:Thilan Samaraweera
ball:CWC_2011_final_ALL:1:29.3,bowler,player:Yuvraj
ball:CWC_2011_final_ALL:1:29.3,event_type,event:boundary
ball:CWC_2011_final_ALL:1:29.3,phase,phase:middle
ball:CWC_2011_final_ALL:1:29.4,batsman,player:Thilan Samaraweera
ball:CWC_2011_final_ALL:1:29.4,bowler,player:Yuvraj
ball:CWC_2011_final_ALL:1:29.4,event_type,event:dot
ball:CWC_2011_final_ALL:1:29.4,phase,phase:middle
ball:CWC_2011_final_ALL:1:29.5,batsman,player:Thilan Samaraweera
ball:CWC_2011_final_ALL:1:29.5,bowler,player:Yuvraj
ball:CWC_2011_final_ALL:1:29.5,event_type,event:dot
ball:CWC_2011_final_ALL:1:29.5,phase,phase:middle
ball:CWC_2011_final_ALL:1:29.6,batsman,player:Thilan Samaraweera
ball:CWC_2011_final_ALL:1:29.6,bowler,player:Yuvraj
ball:CWC_2011_final_ALL:1:29.6,event_type,event:dot
ball:CWC_2011_final_ALL:1:29.6,phase,phase:middle
ball:CWC_2011_final_ALL:1:3.1,batsman,player:Dilshan
ball:CWC_2011_final_ALL:1:3.1,bowler,player:Sreesanth
ball:CWC_2011_final_ALL:1:3.1,event_type,event:run
ball:CWC_2011_final_ALL:1:3.1,phase,phase:powerplay
ball:CWC_2011_final_ALL:1:3.2,batsman,player:Upul Tharanga
ball:CWC_2011_final_ALL:1:3.2,bowler,player:Sreesanth
ball:CWC_2011_final_ALL:1:3.2,event_type,event:run
ball:CWC_2011_final_ALL:1:3.2,phase,phase:powerplay
ball:CWC_2011_final_ALL:1:3.3,batsman,player:Dilshan
ball:CWC_2011_final_ALL:1:3.3,bowler,player:Sreesanth
ball:CWC_2011_final_ALL:1:3.3,event_type,event:dot
ball:CWC_2011_final_ALL:1:3.3,phase,phase:powerplay
ball:CWC_2011_final_ALL:1:3.4,batsman,player:Dilshan
ball:CWC_2011_final_ALL:1:3.4,bowler,player:Sreesanth
ball:CWC_2011_final_ALL:1:3.4,event_type,event:dot
ball:CWC_2011_final_ALL:1:3.4,phase,phase:powerplay
ball:CWC_2011_final_ALL:1:3.5,batsman,player:Dilshan
ball:CWC_2011_final_ALL:1:3.5,bowler,player:Sreesanth
ball:CWC_2011_final_ALL:1:3.5,event_type,event:dot
ball:CWC_2011_final_ALL:1:3.5,phase,phase:powerplay
ball:CWC_2011_final_ALL:1:3.6,batsman,player:Dilshan
ball:CWC_2011_final_ALL:1:3.6,bowler,player:Sreesanth
ball:CWC_2011_final_ALL:1:3.6,event_type,event:dot
ball:CWC_2011_final_ALL:1:3.6,phase,phase:powerplay
ball:CWC_2011_final_ALL:1:30.1,batsman,player:Mahela Jayawardene
ball:CWC_2011_final_ALL:1:30.1,bowler,player:Sreesanth
ball:CWC_2011_final_ALL:1:30.1,event_type,event:run
ball:CWC_2011_final_ALL:1:30.1,phase,phase:middle
ball:CWC_2011_final_ALL:1:30.2,batsman,player:Thilan Samaraweera
ball:CWC_2011_final_ALL:1:30.2,bowler,player:Sreesanth
ball:CWC_2011_final_ALL:1:30.2,event_type,event:run
ball:CWC_2011_final_ALL:1:30.2,phase,phase:middle
ball:CWC_2011_final_ALL:1:30.3,batsman,player:Mahela Jayawardene
ball:CWC_2011_final_ALL:1:30.3,bowler,player:Sreesanth
ball:CWC_2011_final_ALL:1:30.3,event_type,event:boundary
ball:CWC_2011_final_ALL:1:30.3,phase,phase:middle
ball:CWC_2011_final_ALL:1:30.4,batsman,player:Mahela Jayawardene
ball:CWC_2011_final_ALL:1:30.4,bowler,player:Sreesanth
ball:CWC_2011_final_ALL:1:30.4,event_type,event:dot
ball:CWC_2011_final_ALL:1:30.4,phase,phase:middle
ball:CWC_2011_final_ALL:1:30.5,batsman,player:Mahela Jayawardene
ball:CWC_2011_final_ALL:1:30.5,bowler,player:Sreesanth
ball:CWC_2011_final_ALL:1:30.5,event_type,event:dot
ball:CWC_2011_final_ALL:1:30.5,phase,phase:middle
ball:CWC_2011_final_ALL:1:30.6,batsman,player:Mahela Jayawardene
ball:CWC_2011_final_ALL:1:30.6,bowler,player:Sreesanth
ball:CWC_2011_final_ALL:1:30.6,event_type,event:run
ball:CWC_2011_final_ALL:1:30.6,phase,phase:middle
ball:CWC_2011_final_ALL:1:31.1,batsman,player:Mahela Jayawardene
ball:CWC_2011_final_ALL:1:31.1,bowler,player:Yuvraj
ball:CWC_2011_final_ALL:1:31.1,event_type,event:dot
ball:CWC_2011_final_ALL:1:31.1,phase,phase:middle
ball:CWC_2011_final_ALL:1:31.2,batsman,player:Mahela Jayawardene
ball:CWC_2011_final_ALL:1:31.2,bowler,player:Yuvraj
ball:CWC_2011_final_ALL:1:31.2,event_type,event:run
ball:CWC_2011_final_ALL:1:31.2,phase,phase:middle
ball:CWC_2011_final_ALL:1:31.3,batsman,player:Thilan Samaraweera
ball:CWC_2011_final_ALL:1:31.3,bowler,player:Yuvraj
ball:CWC_2011_final_ALL:1:31.3,event_type,event:dot
ball:CWC_2011_final_ALL:1:31.3,phase,phase:middle
ball:CWC_2011_final_ALL:1:31.4,batsman,player:Thilan Samaraweera
ball:CWC_2011_final_ALL:1:31.4,bowler,player:Yuvraj
ball:CWC_2011_final_ALL:1:31.4,event_type,event:run
ball:CWC_2011_final_ALL:1:31.4,phase,phase:middle
ball:CWC_2011_final_ALL:1:31.5,batsman,player:Mahela Jayawardene
ball:CWC_2011_final_ALL:1:31.5,bowler,player:Yuvraj
ball:CWC_2011_final_ALL:1:31.5,event_type,event:run
ball:CWC_2011_final_ALL:1:31.5,phase,phase:middle
ball:CWC_2011_final_ALL:1:31.6,batsman,player:Thilan Samaraweera
ball:CWC_2011_final_ALL:1:31.6,bowler,player:Yuvraj
ball:CWC_2011_final_ALL:1:31.6,event_type,event:run
ball:CWC_2011_final_ALL:1:31.6,phase,phase:middle
ball:CWC_2011_final_ALL:1:32.1,batsman,player:Thilan Samaraweera
ball:CWC_2011_final_ALL:1:32.1,bowler,player:Tendulkar
ball:CWC_2011_final_ALL:1:32.1,event_type,event:dot
ball:CWC_2011_final_ALL:1:32.1,phase,phase:middle
ball:CWC_2011_final_ALL:1:32.2,batsman,player:Thilan Samaraweera
ball:CWC_2011_final_ALL:1:32.2,bowler,player:Tendulkar
ball:CWC_2011_final_ALL:1:32.2,event_type,event:run
ball:CWC_2011_final_ALL:1:32.2,phase,phase:middle
ball:CWC_2011_final_ALL:1:32.3,batsman,player:Mahela Jayawardene
ball:CWC_2011_final_ALL:1:32.3,bowler,player:Tendulkar
ball:CWC_2011_final_ALL:1:32.3,event_type,event:run
ball:CWC_2011_final_ALL:1:32.3,phase,phase:middle
ball:CWC_2011_final_ALL:1:32.4,batsman,player:Thilan Samaraweera
ball:CWC_2011_final_ALL:1:32.4,bowler,player:Tendulkar
ball:CWC_2011_final_ALL:1:32.4,event_type,event:extra
ball:CWC_2011_final_ALL:1:32.4,event_type,event:run
ball:CWC_2011_final_ALL:1:32.4,phase,phase:middle
ball:CWC_2011_final_ALL:1:32.5,batsman,player:Mahela Jayawardene
ball:CWC_2011_final_ALL:1:32.5,bowler,player:Tendulkar
ball:CWC_2011_final_ALL:1:32.5,event_type,event:run
ball:CWC_2011_final_ALL:1:32.5,phase,phase:middle
ball:CWC_2011_final_ALL:1:32.6,batsman,player:Thilan Samaraweera
ball:CWC_2011_final_ALL:1:32.6,bowler,player:Tendulkar
ball:CWC_2011_final_ALL:1:32.6,event_type,event:dot
ball:CWC_2011_final_ALL:1:32.6,phase,phase:middle
ball:CWC_2011_final_ALL:1:33.1,batsman,player:Mahela Jayawardene
ball:CWC_2011_final_ALL:1:33.1,bowler,player:Yuvraj
ball:CWC_2011_final_ALL:1:33.1,event_type,event:boundary
ball:CWC_2011_final_ALL:1:33.1,phase,phase:middle
ball:CWC_2011_final_ALL:1:33.2,batsman,player:Mahela Jayawardene
ball:CWC_2011_final_ALL:1:33.2,bowler,player:Yuvraj
ball:CWC_2011_final_ALL:1:33.2,event_type,event:dot
ball:CWC_2011_final_ALL:1:33.2,phase,phase:middle
ball:CWC_2011_final_ALL:1:33.3,batsman,player:Mahela Jayawardene
ball:CWC_2011_final_ALL:1:33.3,bowler,player:Yuvraj
ball:CWC_2011_final_ALL:1:33.3,event_type,event:run
ball:CWC_2011_final_ALL:1:33.3,phase,phase:middle
ball:CWC_2011_final_ALL:1:33.4,batsman,player:Thilan Samaraweera
ball:CWC_2011_final_ALL:1:33.4,bowler,player:Yuvraj
ball:CWC_2011_final_ALL:1:33.4,event_type,event:dot
ball:CWC_2011_final_ALL:1:33.4,phase,phase:middle
ball:CWC_2011_final_ALL:1:33.5,batsman,player:Thilan Samaraweera
ball:CWC_2011_final_ALL:1:33.5,bowler,player:Yuvraj
ball:CWC_2011_final_ALL:1:33.5,event_type,event:run
ball:CWC_2011_final_ALL:1:33.5,phase,phase:middle
ball:CWC_2011_final_ALL:1:33.6,batsman,player:Mahela Jayawardene
ball:CWC_2011_final_ALL:1:33.6,bowler,player:Yuvraj
ball:CWC_2011_final_ALL:1:33.6,event_type,event:run
ball:CWC_2011_final_ALL:1:33.6,phase,phase:middle
ball:CWC_2011_final_ALL:1:34.1,batsman,player:Mahela Jayawardene
ball:CWC_2011_final_ALL:1:34.1,bowler,player:Tendulkar
ball:CWC_2011_final_ALL:1:34.1,event_type,event:run
ball:CWC_2011_final_ALL:1:34.1,phase,phase:middle
ball:CWC_2011_final_ALL:1:34.2,batsman,player:Thilan Samaraweera
ball:CWC_2011_final_ALL:1:34.2,bowler,player:Tendulkar
ball:CWC_2011_final_ALL:1:34.2,event_type,event:extra
ball:CWC_2011_final_ALL:1:34.2,event_type,event:run
ball:CWC_2011_final_ALL:1:34.2,phase,phase:middle
ball:CWC_2011_final_ALL:1:34.3,batsman,player:Mahela Jayawardene
ball:CWC_2011_final_ALL:1:34.3,bowler,player:Tendulkar
ball:CWC_2011_final_ALL:1:34.3,event_type,event:run
ball:CWC_2011_final_ALL:1:34.3,phase,phase:middle
ball:CWC_2011_final_ALL:1:34.4,batsman,player:Mahela Jayawardene
ball:CWC_2011_final_ALL:1:34.4,bowler,player:Tendulkar
ball:CWC_2011_final_ALL:1:34.4,event_type,event:extra
ball:CWC_2011_final_ALL:1:34.4,event_type,event:run
ball:CWC_2011_final_ALL:1:34.4,phase,phase:middle
ball:CWC_2011_final_ALL:1:34.5,batsman,player:Thilan Samaraweera
ball:CWC_2011_final_ALL:1:34.5,bowler,player:Tendulkar
ball:CWC_2011_final_ALL:1:34.5,event_type,event:dot
ball:CWC_2011_final_ALL:1:34.5,phase,phase:middle
ball:CWC_2011_final_ALL:1:34.6,batsman,player:Thilan Samaraweera
ball:CWC_2011_final_ALL:1:34.6,bowler,player:Tendulkar
ball:CWC_2011_final_ALL:1:34.6,event_type,event:dot
ball:CWC_2011_final_ALL:1:34.6,phase,phase:middle
ball:CWC_2011_final_ALL:1:35.1,batsman,player:Mahela Jayawardene
ball:CWC_2011_final_ALL:1:35.1,bowler,player:Kohli
ball:CWC_2011_final_ALL:1:35.1,event_type,event:boundary
ball:CWC_2011_final_ALL:1:35.1,phase,phase:middle
ball:CWC_2011_final_ALL:1:35.2,batsman,player:Mahela Jayawardene
ball:CWC_2011_final_ALL:1:35.2,bowler,player:Kohli
ball:CWC_2011_final_ALL:1:35.2,event_type,event:run
ball:CWC_2011_final_ALL:1:35.2,phase,phase:middle
ball:CWC_2011_final_ALL:1:35.3,batsman,player:Thilan Samaraweera
ball:CWC_2011_final_ALL:1:35.3,bowler,player:Kohli
ball:CWC_2011_final_ALL:1:35.3,event_type,event:dot
ball:CWC_2011_final_ALL:1:35.3,phase,phase:middle
ball:CWC_2011_final_ALL:1:35.4,batsman,player:Thilan Samaraweera
ball:CWC_2011_final_ALL:1:35.4,bowler,player:Kohli
ball:CWC_2011_final_ALL:1:35.4,event_type,event:run
ball:CWC_2011_final_ALL:1:35.4,phase,phase:middle
ball:CWC_2011_final_ALL:1:35.5,batsman,player:Mahela Jayawardene
ball:CWC_2011_final_ALL:1:35.5,bowler,player:Kohli
ball:CWC_2011_final_ALL:1:35.5,event_type,event:dot
ball:CWC_2011_final_ALL:1:35.5,phase,phase:middle
ball:CWC_2011_final_ALL:1:35.6,batsman,player:Mahela Jayawardene
ball:CWC_2011_final_ALL:1:35.6,bowler,player:Kohli
ball:CWC_2011_final_ALL:1:35.6,event_type,event:dot
ball:CWC_2011_final_ALL:1:35.6,phase,phase:middle
ball:CWC_2011_final_ALL:1:36.1,batsman,player:Thilan Samaraweera
ball:CWC_2011_final_ALL:1:36.1,bowler,player:Yuvraj
ball:CWC_2011_final_ALL:1:36.1,event_type,event:run
ball:CWC_2011_final_ALL:1:36.1,phase,phase:middle
ball:CWC_2011_final_ALL:1:36.2,batsman,player:Mahela Jayawardene
ball:CWC_2011_final_ALL:1:36.2,bowler,player:Yuvraj
ball:CWC_2011_final_ALL:1:36.2,event_type,event:dot
ball:CWC_2011_final_ALL:1:36.2,phase,phase:middle
ball:CWC_2011_final_ALL:1:36.3,batsman,player:Mahela Jayawardene
ball:CWC_2011_final_ALL:1:36.3,bowler,player:Yuvraj
ball:CWC_2011_final_ALL:1:36.3,event_type,event:dot
ball:CWC_2011_final_ALL:1:36.3,phase,phase:middle
ball:CWC_2011_final_ALL:1:36.4,batsman,player:Mahela Jayawardene
ball:CWC_2011_final_ALL:1:36.4,bowler,player:Yuvraj
ball:CWC_2011_final_ALL:1:36.4,event_type,event:run
ball:CWC_2011_final_ALL:1:36.4,phase,phase:middle
ball:CWC_2011_final_ALL:1:36.5,batsman,player:Thilan Samaraweera
ball:CWC_2011_final_ALL:1:36.5,bowler,player:Yuvraj
ball:CWC_2011_final_ALL:1:36.5,event_type,event:dot
ball:CWC_2011_final_ALL:1:36.5,phase,phase:middle
ball:CWC_2011_final_ALL:1:36.6,batsman,player:Thilan Samaraweera
ball:CWC_2011_final_ALL:1:36.6,bowler,player:Yuvraj
ball:CWC_2011_final_ALL:1:36.6,event_type,event:run
ball:CWC_2011_final_ALL:1:36.6,phase,phase:middle
ball:CWC_2011_final_ALL:1:37.1,batsman,player:Thilan Samaraweera
ball:CWC_2011_final_ALL:1:37.1,bowler,player:Khan
ball:CWC_2011_final_ALL:1:37.1,event_type,event:dot
ball:CWC_2011_final_ALL:1:37.1,phase,phase:middle
ball:CWC_2011_final_ALL:1:37.2,batsman,player:Thilan Samaraweera
ball:CWC_2011_final_ALL:1:37.2,bowler,player:Khan
ball:CWC_2011_final_ALL:1:37.2,event_type,event:extra
ball:CWC_2011_final_ALL:1:37.2,event_type,event:run
ball:CWC_2011_final_ALL:1:37.2,phase,phase:middle
ball:CWC_2011_final_ALL:1:37.3,batsman,player:Mahela Jayawardene
ball:CWC_2011_final_ALL:1:37.3,bowler,player:Khan
ball:CWC_2011_final_ALL:1:37.3,event_type,event:boundary
ball:CWC_2011_final_ALL:1:37.3,phase,phase:middle
ball:CWC_2011_final_ALL:1:37.4,batsman,player:Mahela Jayawardene
ball:CWC_2011_final_ALL:1:37.4,bowler,player:Khan
ball:CWC_2011_final_ALL:1:37.4,event_type,event:run
ball:CWC_2011_final_ALL:1:37.4,phase,phase:middle
ball:CWC_2011_final_ALL:1:37.5,batsman,player:Thilan Samaraweera
ball:CWC_2011_final_ALL:1:37.5,bowler,player:Khan
ball:CWC_2011_final_ALL:1:37.5,event_type,event:dot
ball:CWC_2011_final_ALL:1:37.5,phase,phase:middle
ball:CWC_2011_final_ALL:1:37.6,batsman,player:Thilan Samaraweera
ball:CWC_2011_final_ALL:1:37.6,bowler,player:Khan
ball:CWC_2011_final_ALL:1:37.6,event_type,event:run
ball:CWC_2011_final_ALL:1:37.6,phase,phase:middle
ball:CWC_2011_final_ALL:1:38.1,batsman,player:Thilan Samaraweera
ball:CWC_2011_final_ALL:1:38.1,bowler,player:Yuvraj
ball:CWC_2011_final_ALL:1:38.1,event_type,event:wicket
ball:CWC_2011_final_ALL:1:38.1,phase,phase:middle
ball:CWC_2011_final_ALL:1:38.2,batsman,player:Kapugedera
ball:CWC_2011_final_ALL:1:38.2,bowler,player:Yuvraj
ball:CWC_2011_final_ALL:1:38.2,event_type,event:dot
ball:CWC_2011_final_ALL:1:38.2,phase,phase:middle
ball:CWC_2011_final_ALL:1:38.3,batsman,player:Kapugedera
ball:CWC_2011_final_ALL:1:38.3,bowler,player:Yuvraj
ball:CWC_2011_final_ALL:1:38.3,event_type,event:dot
ball:CWC_2011_final_ALL:1:38.3,phase,phase:middle
ball:CWC_2011_final_ALL:1:38.4,batsman,player:Kapugedera
ball:CWC_2011_final_ALL:1:38.4,bowler,player:Yuvraj
ball:CWC_2011_final_ALL:1:38.4,event_type,event:dot
ball:CWC_2011_final_ALL:1:38.4,phase,phase:middle
ball:CWC_2011_final_ALL:1:38.5,batsman,player:Kapugedera
ball:CWC_2011_final_ALL:1:38.5,bowler,player:Yuvraj
ball:CWC_2011_final_ALL:1:38.5,event_type,event:run
ball:CWC_2011_final_ALL:1:38.5,phase,phase:middle
ball:CWC_2011_final_ALL:1:38.6,batsman,player:Mahela Jayawardene
ball:CWC_2011_final_ALL:1:38.6,bowler,player:Yuvraj
ball:CWC_2011_final_ALL:1:38.6,event_type,event:run
ball:CWC_2011_final_ALL:1:38.6,phase,phase:middle
ball:CWC_2011_final_ALL:1:39.1,batsman,player:Mahela Jayawardene
ball:CWC_2011_final_ALL:1:39.1,bowler,player:Khan
ball:CWC_2011_final_ALL:1:39.1,event_type,event:dot
ball:CWC_2011_final_ALL:1:39.1,phase,phase:middle
ball:CWC_2011_final_ALL:1:39.2,batsman,player:Mahela Jayawardene
ball:CWC_2011_final_ALL:1:39.2,bowler,player:Khan
ball:CWC_2011_final_ALL:1:39.2,event_type,event:dot
ball:CWC_2011_final_ALL:1:39.2,phase,phase:middle
ball:CWC_2011_final_ALL:1:39.3,batsman,player:Mahela Jayawardene
ball:CWC_2011_final_ALL:1:39.3,bowler,player:Khan
ball:CWC_2011_final_ALL:1:39.3,event_type,event:dot
ball:CWC_2011_final_ALL:1:39.3,phase,phase:middle
ball:CWC_2011_final_ALL:1:39.4,batsman,player:Mahela Jayawardene
ball:CWC_2011_final_ALL:1:39.4,bowler,player:Khan
ball:CWC_2011_final_ALL:1:39.4,event_type,event:run
ball:CWC_2011_final_ALL:1:39.4,phase,phase:middle
ball:CWC_2011_final_ALL:1:39.5,batsman,player:Kapugedera
ball:CWC_2011_final_ALL:1:39.5,bowler,player:Khan
